20080411,Ito,17:20
20080411,Kobayashi,17:20
20080411,Nakamura,17:20
20080411,Saito,17:20
20080411,Satou,17:20
20080411,Suzuki,21:15
20080411,Takahashi,0:15
20080411,Tanaka,17:20
20080411,Watanabe,17:40
20080411,Yamamoto,17:20
20080414,Ito,17:40
20080414,Kobayashi,17:20
20080414,Nakamura,17:20
20080414,Saito,17:20
20080414,Satou,17:55
20080414,Suzuki,17:20
20080414,Takahashi,23:00
20080414,Tanaka,17:20
20080414,Watanabe,0:05
20080414,Yamamoto,18:10
20080415,Ito,21:55
20080415,Kobayashi,17:20
20080415,Nakamura,17:20
20080415,Saito,17:20
20080415,Satou,17:20
20080415,Suzuki,0:35
20080415,Takahashi,23:25
20080415,Tanaka,17:20
20080415,Watanabe,0:10
20080415,Yamamoto,17:20
20080416,Ito,19:40
20080416,Kobayashi,17:20
20080416,Nakamura,17:20
20080416,Saito,17:20
20080416,Satou,17:20
20080416,Suzuki,22:00
20080416,Takahashi,23:25
20080416,Tanaka,17:20
20080416,Watanabe,22:00
20080416,Yamamoto,17:20
20080417,Ito,17:20
20080417,Kobayashi,17:20
20080417,Nakamura,17:20
20080417,Saito,17:20
20080417,Satou,17:20
20080417,Suzuki,24:00
20080417,Takahashi,17:20
20080417,Tanaka,17:20
20080417,Watanabe,17:20
20080417,Yamamoto,17:20
20080418,Ito,20:40
20080418,Kobayashi,17:20
20080418,Nakamura,17:20
20080418,Saito,18:10
20080418,Satou,18:15
20080418,Suzuki,17:20
20080418,Takahashi,18:15
20080418,Tanaka,17:20
20080418,Watanabe,17:20
20080418,Yamamoto,17:20
20080421,Ito,17:20
20080421,Kobayashi,17:20
20080421,Nakamura,17:20
20080421,Saito,17:20
20080421,Satou,17:20
20080421,Suzuki,21:55
20080421,Takahashi,23:35
20080421,Tanaka,17:20
20080421,Watanabe,20:45
20080421,Yamamoto,17:20
20080422,Ito,22:55
20080422,Kobayashi,17:20
20080422,Nakamura,17:20
20080422,Saito,17:20
20080422,Satou,17:20
20080422,Suzuki,23:50
20080422,Takahashi,21:00
20080422,Tanaka,17:20
20080422,Watanabe,23:35
20080422,Yamamoto,17:40
20080423,Ito,19:30
20080423,Kobayashi,17:20
20080423,Nakamura,17:20
20080423,Saito,17:20
20080423,Satou,17:20
20080423,Suzuki,17:20
20080423,Takahashi,21:10
20080423,Tanaka,17:20
20080423,Watanabe,22:05
20080423,Yamamoto,17:20
20080424,Ito,21:20
20080424,Kobayashi,17:20
20080424,Nakamura,17:20
20080424,Saito,17:20
20080424,Satou,17:20
20080424,Suzuki,22:40
20080424,Takahashi,22:30
20080424,Tanaka,17:20
20080424,Watanabe,17:20
20080424,Yamamoto,17:20
20080425,Ito,17:20
20080425,Kobayashi,17:20
20080425,Nakamura,17:20
20080425,Saito,17:20
20080425,Satou,17:20
20080425,Suzuki,19:05
20080425,Takahashi,18:45
20080425,Tanaka,17:20
20080425,Watanabe,17:35
20080425,Yamamoto,17:20
20080428,Ito,17:20
20080428,Kobayashi,17:20
20080428,Nakamura,17:20
20080428,Saito,17:20
20080428,Satou,17:20
20080428,Suzuki,17:35
20080428,Takahashi,21:05
20080428,Tanaka,17:20
20080428,Watanabe,19:30
20080428,Yamamoto,18:30
20080429,Ito,22:20
20080429,Kobayashi,17:20
20080429,Nakamura,17:20
20080429,Saito,19:45
20080429,Satou,17:20
20080429,Suzuki,17:50
20080429,Takahashi,20:50
20080429,Tanaka,17:20
20080429,Watanabe,23:25
20080429,Yamamoto,17:20
20080430,Ito,22:40
20080430,Kobayashi,17:20
20080430,Nakamura,17:20
20080430,Saito,19:00
20080430,Satou,17:20
20080430,Suzuki,18:00
20080430,Takahashi,21:00
20080430,Tanaka,17:20
20080430,Watanabe,20:20
20080430,Yamamoto,17:20
20080501,Ito,17:35
20080501,Kobayashi,17:20
20080501,Nakamura,17:20
20080501,Saito,17:20
20080501,Satou,17:20
20080501,Suzuki,19:15
20080501,Takahashi,20:55
20080501,Tanaka,17:20
20080501,Watanabe,0:10
20080501,Yamamoto,17:20
20080502,Ito,19:50
20080502,Kobayashi,17:20
20080502,Nakamura,17:20
20080502,Saito,18:05
20080502,Satou,17:20
20080502,Suzuki,21:10
20080502,Takahashi,18:50
20080502,Tanaka,17:20
20080502,Watanabe,21:20
20080502,Yamamoto,17:20
20080505,Ito,20:35
20080505,Kobayashi,17:20
20080505,Nakamura,17:20
20080505,Saito,17:20
20080505,Satou,17:20
20080505,Suzuki,17:40
20080505,Takahashi,17:20
20080505,Tanaka,17:20
20080505,Watanabe,18:30
20080505,Yamamoto,17:20
20080506,Ito,19:30
20080506,Kobayashi,17:20
20080506,Nakamura,17:20
20080506,Saito,20:45
20080506,Satou,17:20
20080506,Suzuki,17:50
20080506,Takahashi,17:20
20080506,Tanaka,17:20
20080506,Watanabe,20:00
20080506,Yamamoto,17:20
20080507,Ito,17:20
20080507,Kobayashi,17:20
20080507,Nakamura,17:20
20080507,Saito,17:20
20080507,Satou,17:20
20080507,Suzuki,19:45
20080507,Takahashi,19:05
20080507,Tanaka,17:20
20080507,Watanabe,19:30
20080507,Yamamoto,17:20
20080508,Ito,18:40
20080508,Kobayashi,17:20
20080508,Nakamura,17:20
20080508,Saito,18:25
20080508,Satou,17:20
20080508,Suzuki,23:45
20080508,Takahashi,21:00
20080508,Tanaka,17:20
20080508,Watanabe,22:10
20080508,Yamamoto,17:20
20080509,Ito,21:15
20080509,Kobayashi,17:20
20080509,Nakamura,17:20
20080509,Saito,17:20
20080509,Satou,17:20
20080509,Suzuki,20:10
20080509,Takahashi,22:05
20080509,Tanaka,17:20
20080509,Watanabe,18:20
20080509,Yamamoto,17:20
20080512,Ito,17:25
20080512,Kobayashi,17:20
20080512,Nakamura,17:20
20080512,Saito,17:20
20080512,Satou,17:20
20080512,Suzuki,20:45
20080512,Takahashi,22:15
20080512,Tanaka,17:20
20080512,Watanabe,22:45
20080512,Yamamoto,17:20
20080513,Ito,17:45
20080513,Kobayashi,17:20
20080513,Nakamura,17:20
20080513,Saito,18:15
20080513,Satou,17:20
20080513,Suzuki,21:30
20080513,Takahashi,22:35
20080513,Tanaka,17:20
20080513,Watanabe,20:40
20080513,Yamamoto,17:20
20080514,Ito,17:20
20080514,Kobayashi,17:20
20080514,Nakamura,17:20
20080514,Saito,17:20
20080514,Satou,17:20
20080514,Suzuki,20:25
20080514,Takahashi,0:15
20080514,Tanaka,17:20
20080514,Watanabe,17:50
20080514,Yamamoto,17:20
20080515,Ito,22:05
20080515,Kobayashi,17:20
20080515,Nakamura,17:20
20080515,Saito,17:20
20080515,Satou,17:20
20080515,Suzuki,19:45
20080515,Takahashi,23:55
20080515,Tanaka,17:20
20080515,Watanabe,17:20
20080515,Yamamoto,17:20
20080516,Ito,23:40
20080516,Kobayashi,17:20
20080516,Nakamura,17:20
20080516,Saito,17:20
20080516,Satou,17:20
20080516,Suzuki,21:05
20080516,Takahashi,17:20
20080516,Tanaka,17:20
20080516,Watanabe,17:20
20080516,Yamamoto,20:10
20080519,Ito,17:20
20080519,Kobayashi,17:20
20080519,Nakamura,17:20
20080519,Saito,18:35
20080519,Satou,17:20
20080519,Suzuki,17:20
20080519,Takahashi,23:40
20080519,Tanaka,17:20
20080519,Watanabe,21:20
20080519,Yamamoto,18:00
20080520,Ito,20:40
20080520,Kobayashi,17:20
20080520,Nakamura,17:20
20080520,Saito,18:20
20080520,Satou,17:20
20080520,Suzuki,17:45
20080520,Takahashi,23:05
20080520,Tanaka,17:20
20080520,Watanabe,17:20
20080520,Yamamoto,17:20
20080521,Ito,22:00
20080521,Kobayashi,17:20
20080521,Nakamura,17:20
20080521,Saito,17:20
20080521,Satou,17:20
20080521,Suzuki,19:15
20080521,Takahashi,17:20
20080521,Tanaka,17:20
20080521,Watanabe,21:50
20080521,Yamamoto,20:50
20080522,Ito,17:20
20080522,Kobayashi,17:20
20080522,Nakamura,17:20
20080522,Saito,21:20
20080522,Satou,17:20
20080522,Suzuki,17:20
20080522,Takahashi,23:45
20080522,Tanaka,17:20
20080522,Watanabe,18:00
20080522,Yamamoto,19:05
20080523,Ito,19:50
20080523,Kobayashi,17:20
20080523,Nakamura,17:20
20080523,Saito,18:00
20080523,Satou,17:20
20080523,Suzuki,22:50
20080523,Takahashi,22:00
20080523,Tanaka,17:20
20080523,Watanabe,20:10
20080523,Yamamoto,20:35
20080526,Ito,21:55
20080526,Kobayashi,17:20
20080526,Nakamura,17:20
20080526,Saito,17:20
20080526,Satou,17:20
20080526,Suzuki,22:50
20080526,Takahashi,0:30
20080526,Tanaka,17:20
20080526,Watanabe,19:00
20080526,Yamamoto,20:30
20080527,Ito,21:10
20080527,Kobayashi,17:20
20080527,Nakamura,17:20
20080527,Saito,17:20
20080527,Satou,17:20
20080527,Suzuki,22:25
20080527,Takahashi,17:20
20080527,Tanaka,17:20
20080527,Watanabe,22:05
20080527,Yamamoto,17:55
20080528,Ito,20:15
20080528,Kobayashi,17:20
20080528,Nakamura,17:20
20080528,Saito,19:00
20080528,Satou,17:20
20080528,Suzuki,20:10
20080528,Takahashi,23:35
20080528,Tanaka,17:20
20080528,Watanabe,17:50
20080528,Yamamoto,19:50
20080529,Ito,17:20
20080529,Kobayashi,17:20
20080529,Nakamura,17:20
20080529,Saito,19:55
20080529,Satou,17:20
20080529,Suzuki,17:20
20080529,Takahashi,18:05
20080529,Tanaka,17:20
20080529,Watanabe,17:40
20080529,Yamamoto,19:15
20080530,Ito,18:55
20080530,Kobayashi,17:20
20080530,Nakamura,17:20
20080530,Saito,21:00
20080530,Satou,17:20
20080530,Suzuki,20:10
20080530,Takahashi,22:40
20080530,Tanaka,17:20
20080530,Watanabe,17:35
20080530,Yamamoto,20:00
20080602,Ito,17:20
20080602,Kobayashi,17:20
20080602,Nakamura,17:20
20080602,Saito,18:25
20080602,Satou,17:20
20080602,Suzuki,23:05
20080602,Takahashi,22:10
20080602,Tanaka,17:20
20080602,Watanabe,17:20
20080602,Yamamoto,17:20
20080603,Ito,21:10
20080603,Kobayashi,17:20
20080603,Nakamura,17:20
20080603,Saito,21:55
20080603,Satou,17:20
20080603,Suzuki,19:40
20080603,Takahashi,19:40
20080603,Tanaka,17:20
20080603,Watanabe,20:05
20080603,Yamamoto,21:25
20080604,Ito,17:20
20080604,Kobayashi,17:20
20080604,Nakamura,17:20
20080604,Saito,18:25
20080604,Satou,17:20
20080604,Suzuki,20:30
20080604,Takahashi,23:25
20080604,Tanaka,17:20
20080604,Watanabe,21:50
20080604,Yamamoto,17:20
20080605,Ito,19:10
20080605,Kobayashi,17:20
20080605,Nakamura,17:20
20080605,Saito,18:15
20080605,Satou,17:20
20080605,Suzuki,17:20
20080605,Takahashi,22:35
20080605,Tanaka,17:20
20080605,Watanabe,17:20
20080605,Yamamoto,17:20
20080606,Ito,21:00
20080606,Kobayashi,17:20
20080606,Nakamura,17:20
20080606,Saito,18:20
20080606,Satou,17:20
20080606,Suzuki,22:35
20080606,Takahashi,20:10
20080606,Tanaka,17:20
20080606,Watanabe,18:15
20080606,Yamamoto,17:45
20080609,Ito,23:00
20080609,Kobayashi,17:20
20080609,Nakamura,18:25
20080609,Saito,17:20
20080609,Satou,17:20
20080609,Suzuki,17:35
20080609,Takahashi,20:20
20080609,Tanaka,17:20
20080609,Watanabe,22:05
20080609,Yamamoto,19:10
20080610,Ito,17:25
20080610,Kobayashi,17:20
20080610,Nakamura,17:20
20080610,Saito,21:20
20080610,Satou,17:20
20080610,Suzuki,17:20
20080610,Takahashi,21:30
20080610,Tanaka,17:20
20080610,Watanabe,17:20
20080610,Yamamoto,18:25
20080611,Ito,17:20
20080611,Kobayashi,17:20
20080611,Nakamura,17:20
20080611,Saito,17:20
20080611,Satou,17:20
20080611,Suzuki,20:25
20080611,Takahashi,17:20
20080611,Tanaka,17:20
20080611,Watanabe,17:20
20080611,Yamamoto,17:20
20080612,Ito,17:20
20080612,Kobayashi,17:20
20080612,Nakamura,18:10
20080612,Saito,19:35
20080612,Satou,17:20
20080612,Suzuki,17:20
20080612,Takahashi,17:20
20080612,Tanaka,17:20
20080612,Watanabe,21:35
20080612,Yamamoto,17:20
20080613,Ito,20:00
20080613,Kobayashi,17:20
20080613,Nakamura,17:20
20080613,Saito,23:00
20080613,Satou,17:20
20080613,Suzuki,20:35
20080613,Takahashi,17:20
20080613,Tanaka,17:20
20080613,Watanabe,18:35
20080613,Yamamoto,17:20
20080616,Ito,17:20
20080616,Kobayashi,17:20
20080616,Nakamura,17:20
20080616,Saito,22:05
20080616,Satou,17:20
20080616,Suzuki,20:20
20080616,Takahashi,17:40
20080616,Tanaka,17:20
20080616,Watanabe,19:15
20080616,Yamamoto,17:40
20080617,Ito,17:20
20080617,Kobayashi,17:20
20080617,Nakamura,17:20
20080617,Saito,22:20
20080617,Satou,17:20
20080617,Suzuki,20:55
20080617,Takahashi,21:05
20080617,Tanaka,17:20
20080617,Watanabe,17:20
20080617,Yamamoto,20:50
20080618,Ito,17:40
20080618,Kobayashi,17:20
20080618,Nakamura,18:30
20080618,Saito,18:55
20080618,Satou,17:20
20080618,Suzuki,17:20
20080618,Takahashi,19:00
20080618,Tanaka,17:20
20080618,Watanabe,21:10
20080618,Yamamoto,17:20
20080619,Ito,19:10
20080619,Kobayashi,17:20
20080619,Nakamura,18:20
20080619,Saito,17:35
20080619,Satou,17:20
20080619,Suzuki,21:55
20080619,Takahashi,17:50
20080619,Tanaka,17:20
20080619,Watanabe,19:00
20080619,Yamamoto,19:10
20080620,Ito,18:55
20080620,Kobayashi,18:40
20080620,Nakamura,17:20
20080620,Saito,17:20
20080620,Satou,17:20
20080620,Suzuki,18:05
20080620,Takahashi,22:10
20080620,Tanaka,17:20
20080620,Watanabe,20:50
20080620,Yamamoto,20:35
20080623,Ito,18:35
20080623,Kobayashi,17:20
20080623,Nakamura,19:35
20080623,Saito,17:20
20080623,Satou,17:20
20080623,Suzuki,21:50
20080623,Takahashi,17:20
20080623,Tanaka,17:20
20080623,Watanabe,17:20
20080623,Yamamoto,22:25
20080624,Ito,19:00
20080624,Kobayashi,17:35
20080624,Nakamura,17:20
20080624,Saito,17:35
20080624,Satou,17:20
20080624,Suzuki,17:35
20080624,Takahashi,17:20
20080624,Tanaka,17:20
20080624,Watanabe,17:25
20080624,Yamamoto,21:55
20080625,Ito,19:25
20080625,Kobayashi,17:20
20080625,Nakamura,17:20
20080625,Saito,18:20
20080625,Satou,17:20
20080625,Suzuki,18:15
20080625,Takahashi,17:20
20080625,Tanaka,17:20
20080625,Watanabe,20:40
20080625,Yamamoto,17:20
20080626,Ito,19:15
20080626,Kobayashi,19:10
20080626,Nakamura,17:20
20080626,Saito,22:15
20080626,Satou,17:20
20080626,Suzuki,18:40
20080626,Takahashi,22:50
20080626,Tanaka,17:20
20080626,Watanabe,20:30
20080626,Yamamoto,20:15
20080627,Ito,19:15
20080627,Kobayashi,17:20
20080627,Nakamura,17:20
20080627,Saito,22:20
20080627,Satou,17:20
20080627,Suzuki,18:50
20080627,Takahashi,20:30
20080627,Tanaka,17:20
20080627,Watanabe,20:45
20080627,Yamamoto,17:35
20080630,Ito,17:20
20080630,Kobayashi,17:20
20080630,Nakamura,17:20
20080630,Saito,21:35
20080630,Satou,17:20
20080630,Suzuki,20:35
20080630,Takahashi,22:20
20080630,Tanaka,17:20
20080630,Watanabe,17:20
20080630,Yamamoto,20:15
20080701,Ito,22:40
20080701,Kobayashi,17:20
20080701,Nakamura,19:15
20080701,Saito,19:55
20080701,Satou,17:20
20080701,Suzuki,22:00
20080701,Takahashi,19:35
20080701,Tanaka,17:20
20080701,Watanabe,17:20
20080701,Yamamoto,19:35
20080702,Ito,19:35
20080702,Kobayashi,19:20
20080702,Nakamura,18:10
20080702,Saito,20:15
20080702,Satou,17:20
20080702,Suzuki,17:20
20080702,Takahashi,17:20
20080702,Tanaka,17:20
20080702,Watanabe,17:20
20080702,Yamamoto,17:20
20080703,Ito,19:25
20080703,Kobayashi,17:20
20080703,Nakamura,17:55
20080703,Saito,21:50
20080703,Satou,17:20
20080703,Suzuki,17:40
20080703,Takahashi,22:45
20080703,Tanaka,17:20
20080703,Watanabe,17:20
20080703,Yamamoto,20:30
20080704,Ito,21:15
20080704,Kobayashi,18:55
20080704,Nakamura,17:45
20080704,Saito,23:25
20080704,Satou,17:20
20080704,Suzuki,22:15
20080704,Takahashi,21:10
20080704,Tanaka,17:20
20080704,Watanabe,17:20
20080704,Yamamoto,22:10
20080707,Ito,17:20
20080707,Kobayashi,17:20
20080707,Nakamura,17:20
20080707,Saito,20:45
20080707,Satou,17:20
20080707,Suzuki,17:20
20080707,Takahashi,22:15
20080707,Tanaka,17:20
20080707,Watanabe,17:20
20080707,Yamamoto,18:50
20080708,Ito,19:35
20080708,Kobayashi,17:20
20080708,Nakamura,18:00
20080708,Saito,17:35
20080708,Satou,17:20
20080708,Suzuki,17:20
20080708,Takahashi,18:05
20080708,Tanaka,17:20
20080708,Watanabe,17:20
20080708,Yamamoto,17:20
20080709,Ito,17:20
20080709,Kobayashi,17:20
20080709,Nakamura,18:10
20080709,Saito,19:45
20080709,Satou,17:20
20080709,Suzuki,19:45
20080709,Takahashi,17:20
20080709,Tanaka,17:20
20080709,Watanabe,18:55
20080709,Yamamoto,18:10
20080710,Ito,20:45
20080710,Kobayashi,17:20
20080710,Nakamura,17:20
20080710,Saito,23:00
20080710,Satou,17:20
20080710,Suzuki,18:40
20080710,Takahashi,22:35
20080710,Tanaka,17:20
20080710,Watanabe,17:20
20080710,Yamamoto,19:15
20080711,Ito,20:15
20080711,Kobayashi,18:40
20080711,Nakamura,18:10
20080711,Saito,17:20
20080711,Satou,17:20
20080711,Suzuki,21:40
20080711,Takahashi,17:40
20080711,Tanaka,17:20
20080711,Watanabe,19:10
20080711,Yamamoto,17:20
20080714,Ito,18:40
20080714,Kobayashi,18:25
20080714,Nakamura,17:20
20080714,Saito,23:25
20080714,Satou,17:20
20080714,Suzuki,21:30
20080714,Takahashi,17:25
20080714,Tanaka,17:20
20080714,Watanabe,17:20
20080714,Yamamoto,22:05
20080715,Ito,17:20
20080715,Kobayashi,17:20
20080715,Nakamura,17:20
20080715,Saito,17:20
20080715,Satou,17:20
20080715,Suzuki,17:20
20080715,Takahashi,17:20
20080715,Tanaka,17:20
20080715,Watanabe,17:20
20080715,Yamamoto,20:25
20080716,Ito,22:15
20080716,Kobayashi,17:20
20080716,Nakamura,20:05
20080716,Saito,17:40
20080716,Satou,17:20
20080716,Suzuki,19:50
20080716,Takahashi,21:30
20080716,Tanaka,17:20
20080716,Watanabe,17:20
20080716,Yamamoto,17:20
20080717,Ito,22:25
20080717,Kobayashi,19:30
20080717,Nakamura,17:20
20080717,Saito,20:05
20080717,Satou,17:20
20080717,Suzuki,20:15
20080717,Takahashi,17:20
20080717,Tanaka,17:20
20080717,Watanabe,17:20
20080717,Yamamoto,17:20
20080718,Ito,17:20
20080718,Kobayashi,17:20
20080718,Nakamura,17:20
20080718,Saito,18:15
20080718,Satou,17:20
20080718,Suzuki,17:20
20080718,Takahashi,17:20
20080718,Tanaka,17:20
20080718,Watanabe,17:20
20080718,Yamamoto,18:50
20080721,Ito,18:05
20080721,Kobayashi,19:35
20080721,Nakamura,20:15
20080721,Saito,17:20
20080721,Satou,17:20
20080721,Suzuki,18:20
20080721,Takahashi,17:20
20080721,Tanaka,17:20
20080721,Watanabe,17:20
20080721,Yamamoto,19:45
20080722,Ito,20:05
20080722,Kobayashi,17:35
20080722,Nakamura,17:20
20080722,Saito,17:20
20080722,Satou,17:20
20080722,Suzuki,19:40
20080722,Takahashi,18:40
20080722,Tanaka,17:20
20080722,Watanabe,17:20
20080722,Yamamoto,18:50
20080723,Ito,21:50
20080723,Kobayashi,20:25
20080723,Nakamura,17:20
20080723,Saito,17:20
20080723,Satou,17:20
20080723,Suzuki,19:20
20080723,Takahashi,21:30
20080723,Tanaka,17:20
20080723,Watanabe,17:20
20080723,Yamamoto,19:35
20080724,Ito,17:20
20080724,Kobayashi,17:20
20080724,Nakamura,20:10
20080724,Saito,22:30
20080724,Satou,17:20
20080724,Suzuki,17:20
20080724,Takahashi,17:20
20080724,Tanaka,17:20
20080724,Watanabe,17:20
20080724,Yamamoto,19:35
20080725,Ito,17:20
20080725,Kobayashi,17:20
20080725,Nakamura,19:05
20080725,Saito,22:35
20080725,Satou,17:20
20080725,Suzuki,19:20
20080725,Takahashi,17:30
20080725,Tanaka,17:20
20080725,Watanabe,17:20
20080725,Yamamoto,17:20
20080728,Ito,18:00
20080728,Kobayashi,20:55
20080728,Nakamura,17:20
20080728,Saito,18:30
20080728,Satou,17:20
20080728,Suzuki,20:00
20080728,Takahashi,17:20
20080728,Tanaka,17:20
20080728,Watanabe,18:15
20080728,Yamamoto,20:30
20080729,Ito,21:20
20080729,Kobayashi,19:15
20080729,Nakamura,17:20
20080729,Saito,22:20
20080729,Satou,17:20
20080729,Suzuki,17:20
20080729,Takahashi,20:00
20080729,Tanaka,17:20
20080729,Watanabe,17:20
20080729,Yamamoto,19:45
20080730,Ito,17:20
20080730,Kobayashi,17:20
20080730,Nakamura,17:20
20080730,Saito,22:10
20080730,Satou,17:20
20080730,Suzuki,17:35
20080730,Takahashi,20:05
20080730,Tanaka,17:20
20080730,Watanabe,17:20
20080730,Yamamoto,17:20
20080731,Ito,20:30
20080731,Kobayashi,17:50
20080731,Nakamura,21:00
20080731,Saito,22:50
20080731,Satou,17:20
20080731,Suzuki,17:20
20080731,Takahashi,17:20
20080731,Tanaka,17:20
20080731,Watanabe,17:20
20080731,Yamamoto,17:30
20080801,Ito,17:20
20080801,Kobayashi,19:30
20080801,Nakamura,17:20
20080801,Saito,18:00
20080801,Satou,17:20
20080801,Suzuki,17:20
20080801,Takahashi,17:20
20080801,Tanaka,17:20
20080801,Watanabe,17:20
20080801,Yamamoto,17:20
20080804,Ito,17:20
20080804,Kobayashi,17:20
20080804,Nakamura,17:20
20080804,Saito,20:05
20080804,Satou,17:20
20080804,Suzuki,17:20
20080804,Takahashi,20:50
20080804,Tanaka,17:20
20080804,Watanabe,17:20
20080804,Yamamoto,17:20
20080805,Ito,21:00
20080805,Kobayashi,17:20
20080805,Nakamura,17:20
20080805,Saito,17:25
20080805,Satou,17:20
20080805,Suzuki,17:20
20080805,Takahashi,17:20
20080805,Tanaka,17:20
20080805,Watanabe,17:20
20080805,Yamamoto,21:10
20080806,Ito,17:20
20080806,Kobayashi,19:25
20080806,Nakamura,17:20
20080806,Saito,17:20
20080806,Satou,17:20
20080806,Suzuki,19:50
20080806,Takahashi,17:20
20080806,Tanaka,17:20
20080806,Watanabe,17:50
20080806,Yamamoto,20:15
20080807,Ito,20:30
20080807,Kobayashi,17:20
20080807,Nakamura,18:25
20080807,Saito,18:25
20080807,Satou,17:20
20080807,Suzuki,17:20
20080807,Takahashi,17:20
20080807,Tanaka,17:20
20080807,Watanabe,17:20
20080807,Yamamoto,20:45
20080808,Ito,17:20
20080808,Kobayashi,17:45
20080808,Nakamura,18:25
20080808,Saito,17:20
20080808,Satou,17:20
20080808,Suzuki,17:20
20080808,Takahashi,17:20
20080808,Tanaka,17:20
20080808,Watanabe,17:20
20080808,Yamamoto,17:20
20080811,Ito,17:20
20080811,Kobayashi,17:20
20080811,Nakamura,17:20
20080811,Saito,17:20
20080811,Satou,17:20
20080811,Suzuki,17:20
20080811,Takahashi,19:40
20080811,Tanaka,17:20
20080811,Watanabe,17:20
20080811,Yamamoto,18:25
20080812,Ito,18:55
20080812,Kobayashi,17:40
20080812,Nakamura,20:35
20080812,Saito,19:20
20080812,Satou,17:20
20080812,Suzuki,17:20
20080812,Takahashi,19:25
20080812,Tanaka,17:20
20080812,Watanabe,17:20
20080812,Yamamoto,21:35
20080813,Ito,17:20
20080813,Kobayashi,17:20
20080813,Nakamura,21:10
20080813,Saito,18:50
20080813,Satou,17:20
20080813,Suzuki,17:20
20080813,Takahashi,19:50
20080813,Tanaka,17:20
20080813,Watanabe,17:20
20080813,Yamamoto,17:20
20080818,Ito,19:05
20080818,Kobayashi,18:35
20080818,Nakamura,17:50
20080818,Saito,20:00
20080818,Satou,17:20
20080818,Suzuki,17:20
20080818,Takahashi,17:20
20080818,Tanaka,17:20
20080818,Watanabe,17:20
20080818,Yamamoto,17:20
20080819,Ito,17:20
20080819,Kobayashi,17:50
20080819,Nakamura,18:25
20080819,Saito,17:20
20080819,Satou,17:20
20080819,Suzuki,17:20
20080819,Takahashi,19:25
20080819,Tanaka,17:20
20080819,Watanabe,17:20
20080819,Yamamoto,17:35
20080820,Ito,17:20
20080820,Kobayashi,19:50
20080820,Nakamura,17:20
20080820,Saito,17:20
20080820,Satou,17:20
20080820,Suzuki,17:20
20080820,Takahashi,17:20
20080820,Tanaka,17:20
20080820,Watanabe,17:20
20080820,Yamamoto,18:35
20080821,Ito,17:20
20080821,Kobayashi,21:20
20080821,Nakamura,20:45
20080821,Saito,21:15
20080821,Satou,17:20
20080821,Suzuki,17:20
20080821,Takahashi,17:20
20080821,Tanaka,17:20
20080821,Watanabe,17:20
20080821,Yamamoto,17:20
20080822,Ito,17:20
20080822,Kobayashi,17:20
20080822,Nakamura,20:35
20080822,Saito,21:25
20080822,Satou,17:20
20080822,Suzuki,17:20
20080822,Takahashi,18:25
20080822,Tanaka,17:20
20080822,Watanabe,17:20
20080822,Yamamoto,17:20
20080825,Ito,17:20
20080825,Kobayashi,17:20
20080825,Nakamura,17:35
20080825,Saito,17:20
20080825,Satou,17:20
20080825,Suzuki,17:20
20080825,Takahashi,19:40
20080825,Tanaka,17:20
20080825,Watanabe,17:20
